tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BJARNADOTTIR Kolfinna,RADITLOKO Oabona,3,1,"9,11,11,11|11,7,4,6",,WORLD_CHAMPIONSHIPS,WT,277,Main Draw,BJARNADOTTIR Kolfinna (ISL),RADITLOKO Oabona (BOT),BJARNADOTTIR Kolfinna
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ROBINSON Ashley,BERRIOS Hector,3,2,"11,14,9,9,11|8,12,11,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,BERRIOS Hector (PUR),ROBINSON Ashley (IRL),ROBINSON Ashley
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GONZALEZ Daniel,MCCREERY Paul,3,0,"11,11,11|8,7,4",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GONZALEZ Daniel (PUR),MCCREERY Paul (IRL),GONZALEZ Daniel
World Team Table Tennis Championships Tokyo 2014,2014-04-28,AFANADOR Brian,MAGUIRE Gavin,3,0,"11,11,11|3,7,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,AFANADOR Brian (PUR),MAGUIRE Gavin (IRL),AFANADOR Brian
World Team Table Tennis Championships Tokyo 2014,2014-04-28,RUMGAY Gavin,KANTOLA Roope,3,2,"9,9,11,11,11|11,11,7,8,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,RUMGAY Gavin (SCO),KANTOLA Roope (FIN),RUMGAY Gavin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SOINE Samuli,DOHERTY Sean,3,2,"7,11,11,4,11|11,9,4,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DOHERTY Sean (SCO),SOINE Samuli (FIN),SOINE Samuli
World Team Table Tennis Championships Tokyo 2014,2014-04-28,HOWIESON Craig,KANTOLA Roope,3,1,"11,6,11,11|6,11,9,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,HOWIESON Craig (SCO),KANTOLA Roope (FIN),HOWIESON Craig
World Team Table Tennis Championships Tokyo 2014,2014-04-28,RUMGAY Gavin,OLAH Benedek,3,1,"11,4,11,11|8,11,6,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,RUMGAY Gavin (SCO),OLAH Benedek (FIN),RUMGAY Gavin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BABASSOV Asset,MASLOVS Leonids,3,1,"11,11,5,11|6,9,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MASLOVS Leonids (LAT),BABASSOV Asset (KAZ),BABASSOV Asset
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GERASSIMENKO Kirill,REINHOLDS Arturs,3,0,"11,11,11|1,8,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,REINHOLDS Arturs (LAT),GERASSIMENKO Kirill (KAZ),GERASSIMENKO Kirill
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ZHOLUDEV Denis,KARTUZOVS Olegs,3,2,"11,7,11,6,11|8,11,7,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KARTUZOVS Olegs (LAT),ZHOLUDEV Denis (KAZ),ZHOLUDEV Denis
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ALEXANDROV Teodor,ROUSSEAU-EMOND Vincent,3,1,"7,11,11,11|11,7,6,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ROUSSEAU-EMOND Vincent (CAN),ALEXANDROV Teodor (BUL),ALEXANDROV Teodor
World Team Table Tennis Championships Tokyo 2014,2014-04-28,THERIAULT Pierre-Luc,GOLOVANOV Stanislav,3,2,"11,11,3,7,11|9,2,11,11,4",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,THERIAULT Pierre-Luc (CAN),GOLOVANOV Stanislav (BUL),THERIAULT Pierre-Luc
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ALEXANDROV Teodor,MORAN Alexander,3,0,"11,11,11|9,7,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MORAN Alexander (CAN),ALEXANDROV Teodor (BUL),ALEXANDROV Teodor
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KRASTEV Petyo,ROUSSEAU-EMOND Vincent,3,0,"11,11,12|6,8,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ROUSSEAU-EMOND Vincent (CAN),KRASTEV Petyo (BUL),KRASTEV Petyo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TEMPERLEY Diego,TAUBER Michael,3,1,"11,4,11,11|6,11,8,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TEMPERLEY Diego (ARG),TAUBER Michael (ISR),TEMPERLEY Diego
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BEN ARI Omri,TITOLO Franco,3,0,"11,11,12|2,8,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TITOLO Franco (ARG),BEN ARI Omri (ISR),BEN ARI Omri
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GILABERT Rodrigo,TAUBER Michael,3,2,"9,11,11,6,11|11,4,4,11,1",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GILABERT Rodrigo (ARG),TAUBER Michael (ISR),GILABERT Rodrigo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TEMPERLEY Diego,ELENSKY Gregory,3,1,"7,11,12,11|11,6,10,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TEMPERLEY Diego (ARG),ELENSKY Gregory (ISR),TEMPERLEY Diego
World Team Table Tennis Championships Tokyo 2014,2014-04-28,HO Andre,HU Heming,3,0,"11,11,11|6,5,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,HO Andre (CAN),HU Heming (AUS),HO Andre
World Team Table Tennis Championships Tokyo 2014,2014-04-28,POWELL David,THERIAULT Pierre-Luc,3,0,"13,11,11|11,5,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,THERIAULT Pierre-Luc (CAN),POWELL David (AUS),POWELL David
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TOWNSEND Kane,THERIEN Xavier,3,2,"12,5,5,11,11|10,11,11,9,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,THERIEN Xavier (CAN),TOWNSEND Kane (AUS),TOWNSEND Kane
World Team Table Tennis Championships Tokyo 2014,2014-04-28,HO Andre,POWELL David,3,1,"11,11,6,11|9,7,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,HO Andre (CAN),POWELL David (AUS),HO Andre
World Team Table Tennis Championships Tokyo 2014,2014-04-28,THERIAULT Pierre-Luc,HU Heming,3,1,"11,11,5,12|4,6,11,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,THERIAULT Pierre-Luc (CAN),HU Heming (AUS),THERIAULT Pierre-Luc
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ALEXANDROV Teodor,GAVILAN Axel,3,0,"11,11,11|9,6,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GAVILAN Axel (PAR),ALEXANDROV Teodor (BUL),ALEXANDROV Teodor
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KRASTEV Petyo,TORANZOS Alejandro,3,1,"11,11,6,11|9,9,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TORANZOS Alejandro (PAR),KRASTEV Petyo (BUL),KRASTEV Petyo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GOLOVANOV Stanislav,AGUIRRE Marcelo,3,1,"9,14,11,11|11,12,9,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,AGUIRRE Marcelo (PAR),GOLOVANOV Stanislav (BUL),GOLOVANOV Stanislav
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ALTO Gaston,MARDIYONO Yon,3,2,"11,9,9,11,11|7,11,11,9,3",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALTO Gaston (ARG),MARDIYONO Yon (INA),ALTO Gaston
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GILABERT Rodrigo,HARURI Dahlan,3,2,"7,11,9,15,11|11,8,11,13,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GILABERT Rodrigo (ARG),HARURI Dahlan (INA),GILABERT Rodrigo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MARDIYONO Yon,TABACHNIK Pablo,3,0,"12,11,11|10,5,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TABACHNIK Pablo (ARG),MARDIYONO Yon (INA),MARDIYONO Yon
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ALTO Gaston,MAULANA Gilang,3,2,"9,11,11,6,11|11,9,4,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALTO Gaston (ARG),MAULANA Gilang (INA),ALTO Gaston
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ELENSKY Gregory,KONJIC Edin,3,1,"11,11,11,11|9,6,13,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KONJIC Edin (BIH),ELENSKY Gregory (ISR),ELENSKY Gregory
World Team Table Tennis Championships Tokyo 2014,2014-04-28,RABINOVICH Shimon,ALICIC Armin,3,0,"11,11,12|4,7,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALICIC Armin (BIH),RABINOVICH Shimon (ISR),RABINOVICH Shimon
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BEN ARI Omri,DURANSPAHIC Admir,3,1,"11,7,11,11|6,11,7,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DURANSPAHIC Admir (BIH),BEN ARI Omri (ISR),BEN ARI Omri
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TOWNSEND Kane,GALVEZ Samuel,3,2,"8,11,10,11,11|11,4,12,6,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GALVEZ Samuel (DOM),TOWNSEND Kane (AUS),TOWNSEND Kane
World Team Table Tennis Championships Tokyo 2014,2014-04-28,POWELL David,VILA Isaac,3,0,"11,11,11|5,8,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,VILA Isaac (DOM),POWELL David (AUS),POWELL David
World Team Table Tennis Championships Tokyo 2014,2014-04-28,HU Heming,VILA BATISTA Juan,3,2,"11,11,10,4,13|4,5,12,11,11",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,VILA BATISTA Juan (DOM),HU Heming (AUS),HU Heming
World Team Table Tennis Championships Tokyo 2014,2014-04-28,AGUIRRE Marcelo,WONGSIRI Nikom,3,1,"13,11,11,11|15,6,9,4",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,WONGSIRI Nikom (THA),AGUIRRE Marcelo (PAR),AGUIRRE Marcelo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHAITAT Chaisit,GAVILAN Axel,3,0,"11,11,12|6,9,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CHAITAT Chaisit (THA),GAVILAN Axel (PAR),CHAITAT Chaisit
World Team Table Tennis Championships Tokyo 2014,2014-04-28,AGUIRRE Marcelo,POUNGSRI Max,3,0,"11,11,11|8,6,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,POUNGSRI Max (THA),AGUIRRE Marcelo (PAR),AGUIRRE Marcelo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TORANZOS Alejandro,WONGSIRI Nikom,3,1,"12,12,8,12|10,10,11,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,WONGSIRI Nikom (THA),TORANZOS Alejandro (PAR),TORANZOS Alejandro
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MAULANA Gilang,IDOWU Saheed,3,2,"11,11,10,11,15|13,8,12,5,13",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,IDOWU Saheed (CGO),MAULANA Gilang (INA),MAULANA Gilang
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MARDIYONO Yon,SAKA Suraju,3,0,"11,11,11|9,5,4",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SAKA Suraju (CGO),MARDIYONO Yon (INA),MARDIYONO Yon
World Team Table Tennis Championships Tokyo 2014,2014-04-28,HARURI Dahlan,LIGNANDZI Michel,3,0,"11,11,11|4,1,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,LIGNANDZI Michel (CGO),HARURI Dahlan (INA),HARURI Dahlan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,IDOWU Saheed,MARDIYONO Yon,3,1,"11,6,11,11|5,11,9,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,IDOWU Saheed (CGO),MARDIYONO Yon (INA),IDOWU Saheed
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SAKA Suraju,MAULANA Gilang,3,2,"11,6,11,10,11|8,11,5,12,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SAKA Suraju (CGO),MAULANA Gilang (INA),SAKA Suraju
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DURANSPAHIC Admir,LE Tien Dat,3,2,"7,11,7,11,11|11,7,11,9,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DURANSPAHIC Admir (BIH),LE Tien Dat (VIE),DURANSPAHIC Admir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,NGUYEN Anh Tu,KONJIC Edin,3,0,"11,11,11|4,9,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KONJIC Edin (BIH),NGUYEN Anh Tu (VIE),NGUYEN Anh Tu
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ALICIC Armin,LE Tien Dat,3,2,"9,11,6,11,14|11,9,11,9,12",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALICIC Armin (BIH),LE Tien Dat (VIE),ALICIC Armin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DURANSPAHIC Admir,DOAN Ba Tuan Anh,3,0,"11,12,16|7,10,14",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DURANSPAHIC Admir (BIH),DOAN Ba Tuan Anh (VIE),DURANSPAHIC Admir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PITCHFORD Liam,RECH DALDOSSO Marco,3,1,"11,7,11,11|8,11,2,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PITCHFORD Liam (ENG),RECH DALDOSSO Marco (ITA),PITCHFORD Liam
World Team Table Tennis Championships Tokyo 2014,2014-04-28,STOYANOV Niagol,WALKER Samuel,3,1,"11,11,9,13|3,6,11,11",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,WALKER Samuel (ENG),STOYANOV Niagol (ITA),STOYANOV Niagol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DRINKHALL Paul,RECH DALDOSSO Marco,3,2,"11,11,17,6,12|2,3,19,11,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DRINKHALL Paul (ENG),RECH DALDOSSO Marco (ITA),DRINKHALL Paul
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PITCHFORD Liam,MUTTI Leonardo,3,1,"11,11,12,11|5,7,14,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PITCHFORD Liam (ENG),MUTTI Leonardo (ITA),PITCHFORD Liam
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DRINKHALL Paul,KEINATH Thomas,3,0,"11,11,12|5,7,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DRINKHALL Paul (ENG),KEINATH Thomas (SVK),DRINKHALL Paul
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PITCHFORD Liam,PISTEJ Lubomir,3,0,"11,11,11|8,9,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PITCHFORD Liam (ENG),PISTEJ Lubomir (SVK),PITCHFORD Liam
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SEREDA Peter,REED Daniel,3,2,"11,11,16,4,11|8,8,18,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,REED Daniel (ENG),SEREDA Peter (SVK),SEREDA Peter
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PISTEJ Lubomir,DRINKHALL Paul,3,2,"11,11,6,9,12|2,2,11,11,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DRINKHALL Paul (ENG),PISTEJ Lubomir (SVK),PISTEJ Lubomir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PITCHFORD Liam,KEINATH Thomas,3,0,"12,12,11|10,10,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PITCHFORD Liam (ENG),KEINATH Thomas (SVK),PITCHFORD Liam
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MUTTI Leonardo,SIRUCEK Pavel,3,2,"11,11,4,5,11|5,9,11,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MUTTI Leonardo (ITA),SIRUCEK Pavel (CZE),MUTTI Leonardo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,STOYANOV Niagol,PROKOPCOV Dmitrij,3,1,"11,11,9,11|3,7,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,STOYANOV Niagol (ITA),PROKOPCOV Dmitrij (CZE),STOYANOV Niagol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOBOCICA Mihai,KONECNY Tomas,3,1,"9,11,11,12|11,8,7,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,BOBOCICA Mihai (ITA),KONECNY Tomas (CZE),BOBOCICA Mihai
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PISTEJ Lubomir,ALAMIYAN Noshad,3,0,"11,11,11|2,8,0",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALAMIYAN Noshad (IRI),PISTEJ Lubomir (SVK),PISTEJ Lubomir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,NOROOZI Afshin,SEREDA Peter,3,0,"11,11,11|9,4,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,NOROOZI Afshin (IRI),SEREDA Peter (SVK),NOROOZI Afshin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PISTEJ Lubomir,ALAMIAN Nima,3,2,"10,11,3,14,11|12,5,11,12,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALAMIAN Nima (IRI),PISTEJ Lubomir (SVK),PISTEJ Lubomir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KEINATH Thomas,ALAMIYAN Noshad,3,1,"11,11,5,11|5,5,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ALAMIYAN Noshad (IRI),KEINATH Thomas (SVK),KEINATH Thomas
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DRINKHALL Paul,TORIOLA Segun,3,1,"11,9,11,11|6,11,5,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TORIOLA Segun (NGR),DRINKHALL Paul (ENG),DRINKHALL Paul
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PITCHFORD Liam,ARUNA Quadri,3,1,"11,6,11,11|5,11,5,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ARUNA Quadri (NGR),PITCHFORD Liam (ENG),PITCHFORD Liam
World Team Table Tennis Championships Tokyo 2014,2014-04-28,REED Daniel,ONAOLAPO Ojo,3,0,"11,11,11|5,7,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ONAOLAPO Ojo (NGR),REED Daniel (ENG),REED Daniel
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TORIOLA Segun,PITCHFORD Liam,3,2,"10,12,8,11,11|12,10,11,6,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TORIOLA Segun (NGR),PITCHFORD Liam (ENG),TORIOLA Segun
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ARUNA Quadri,DRINKHALL Paul,3,1,"12,6,11,11|10,11,9,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ARUNA Quadri (NGR),DRINKHALL Paul (ENG),ARUNA Quadri
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOBOCICA Mihai,ZIBRAT Jan,3,0,"11,11,11|9,5,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ZIBRAT Jan (SLO),BOBOCICA Mihai (ITA),BOBOCICA Mihai
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SLATINSEK Uros,MUTTI Leonardo,3,1,"9,13,11,11|11,11,9,3",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SLATINSEK Uros (SLO),MUTTI Leonardo (ITA),SLATINSEK Uros
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOBOCICA Mihai,LASAN Sas,3,0,"11,11,11|4,6,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,LASAN Sas (SLO),BOBOCICA Mihai (ITA),BOBOCICA Mihai
World Team Table Tennis Championships Tokyo 2014,2014-04-28,STOYANOV Niagol,ZIBRAT Jan,3,2,"9,11,11,6,11|11,8,7,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ZIBRAT Jan (SLO),STOYANOV Niagol (ITA),STOYANOV Niagol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PROKOPCOV Dmitrij,ASSAR Omar,3,2,"9,12,11,5,13|11,10,5,11,11",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PROKOPCOV Dmitrij (CZE),ASSAR Omar (EGY),PROKOPCOV Dmitrij
World Team Table Tennis Championships Tokyo 2014,2014-04-28,JANCARIK Lubomir,SALEH Ahmed,3,2,"8,11,12,8,12|11,8,10,11,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JANCARIK Lubomir (CZE),SALEH Ahmed (EGY),JANCARIK Lubomir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ASSAR Omar,KONECNY Tomas,3,0,"11,11,11|8,2,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KONECNY Tomas (CZE),ASSAR Omar (EGY),ASSAR Omar
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PROKOPCOV Dmitrij,LASHIN Elsayed,3,2,"11,9,10,11,11|7,11,12,9,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PROKOPCOV Dmitrij (CZE),LASHIN Elsayed (EGY),PROKOPCOV Dmitrij
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SEREDA Peter,RONNEBERG Lars,3,1,"11,11,9,11|5,5,11,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,RONNEBERG Lars (NOR),SEREDA Peter (SVK),SEREDA Peter
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PISTEJ Lubomir,JORGENSEN Eskild,3,1,"11,11,4,11|7,7,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JORGENSEN Eskild (NOR),PISTEJ Lubomir (SVK),PISTEJ Lubomir
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KEINATH Thomas,RONNEBERG Espen,3,1,"11,7,11,11|4,11,4,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,RONNEBERG Espen (NOR),KEINATH Thomas (SVK),KEINATH Thomas
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ONAOLAPO Ojo,MENGE Gencay,3,2,"7,8,11,11,11|11,11,6,5,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MENGE Gencay (TUR),ONAOLAPO Ojo (NGR),ONAOLAPO Ojo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ARUNA Quadri,GUNDUZ Ibrahim,3,0,"11,11,11|7,3,4",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GUNDUZ Ibrahim (TUR),ARUNA Quadri (NGR),ARUNA Quadri
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TORIOLA Segun,VANG Bora,3,1,"11,6,11,11|7,11,9,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,VANG Bora (TUR),TORIOLA Segun (NGR),TORIOLA Segun
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MUTTI Leonardo,JEAN Lauric,3,2,"11,11,5,9,11|9,4,11,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JEAN Lauric (BEL),MUTTI Leonardo (ITA),MUTTI Leonardo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOBOCICA Mihai,LAMBIET Florent,3,0,"11,12,11|9,10,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,LAMBIET Florent (BEL),BOBOCICA Mihai (ITA),BOBOCICA Mihai
World Team Table Tennis Championships Tokyo 2014,2014-04-28,STOYANOV Niagol,NUYTINCK Cedric,3,1,"11,9,11,11|9,11,5,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,NUYTINCK Cedric (BEL),STOYANOV Niagol (ITA),STOYANOV Niagol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SALEH Ahmed,DESAI Harmeet,3,1,"11,11,7,11|5,4,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SALEH Ahmed (EGY),DESAI Harmeet (IND),SALEH Ahmed
World Team Table Tennis Championships Tokyo 2014,2014-04-28,LASHIN Elsayed,GHOSH Soumyajit,3,1,"11,9,13,11|9,11,11,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,LASHIN Elsayed (EGY),GHOSH Soumyajit (IND),LASHIN Elsayed
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ASSAR Omar,ACHANTA Sharath,3,2,"11,5,7,11,11|8,11,11,4,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ASSAR Omar (EGY),ACHANTA Sharath (IND),ASSAR Omar
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SKACHKOV Kirill,KANG Wi Hun,3,0,"11,12,11|8,10,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KANG Wi Hun (PRK),SKACHKOV Kirill (RUS),SKACHKOV Kirill
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KIM Nam Chol,VLASOV Grigory,3,0,"11,11,11|4,3,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KIM Nam Chol (PRK),VLASOV Grigory (RUS),KIM Nam Chol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PAIKOV Mikhail,CHOE Il,3,2,"12,15,10,13,12|10,13,12,15,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CHOE Il (PRK),PAIKOV Mikhail (RUS),PAIKOV Mikhail
World Team Table Tennis Championships Tokyo 2014,2014-04-28,VLASOV Grigory,KANG Wi Hun,3,1,"10,11,11,11|12,9,4,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KANG Wi Hun (PRK),VLASOV Grigory (RUS),VLASOV Grigory
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KIM Nam Chol,SKACHKOV Kirill,3,2,"11,8,11,11,11|6,11,8,13,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KIM Nam Chol (PRK),SKACHKOV Kirill (RUS),KIM Nam Chol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GAUZY Simon,KATKOV Ivan,3,1,"8,11,11,11|11,7,5,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KATKOV Ivan (UKR),GAUZY Simon (FRA),GAUZY Simon
World Team Table Tennis Championships Tokyo 2014,2014-04-28,OUAICHE Stephane,DIDUKH Oleksandr,3,0,"11,11,11|2,6,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DIDUKH Oleksandr (UKR),OUAICHE Stephane (ALG),OUAICHE Stephane
