tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
ITTF Asian Championships Pattaya 2015,2015-09-26,BATBAYAR Doljinzuu/FERNANDO Chamathsara,MOHAMED Mueena/NIMAL Fathimath,3,1,"11,11,7,11|5,6,11,8",R64,OTHER,WD,254,Main Draw,BATBAYAR Doljinzuu (MGL) / FERNANDO Chamathsara (SRI),MOHAMED Mueena (MDV) / NIMAL Fathimath (MDV),BATBAYAR Doljinzuu
ITTF Asian Championships Pattaya 2015,2015-09-26,JIANG Huajun/TIE Yana,MADURANGI Ishara/WARUSAWITHANA Erandi,3,0,"11,11,11|3,5,4",R32,OTHER,WD,254,Main Draw,JIANG Huajun (HKG) / TIE Yana (HKG),MADURANGI Ishara (SRI) / WARUSAWITHANA Erandi (SRI),JIANG Huajun
ITTF Asian Championships Pattaya 2015,2015-09-26,ABDULWAHHAB Mohammed/AL-NAGGAR Abdulrahman,JAYASINGHA Nirmala/RANASINGHA Imesh,3,2,"11,9,11,4,11|3,11,7,11,7",R64,OTHER,MD,254,Main Draw,ABDULWAHHAB Mohammed (QAT) / AL-NAGGAR Abdulrahman (QAT),JAYASINGHA Nirmala (SRI) / RANASINGHA Imesh (USA),ABDULWAHHAB Mohammed
ITTF Asian Championships Pattaya 2015,2015-09-26,SIRISENA Rohan/MADURANGI Ishara,QURESHI Asim/BILAL Shabnam,3,0,"11,16,11|8,14,8",R64,OTHER,XD,254,Main Draw,SIRISENA Rohan (SRI) / MADURANGI Ishara (SRI),QURESHI Asim (PAK) / BILAL Shabnam (PAK),SIRISENA Rohan
ITTF Asian Championships Pattaya 2015,2015-09-26,CHIANG Hung-Chieh/CHENG I-Ching,SIRISENA Rohan/MADURANGI Ishara,3,2,"9,11,9,11,11|11,5,11,2,4",R32,OTHER,XD,254,Main Draw,CHIANG Hung-Chieh (TPE) / CHENG I-Ching (TPE),SIRISENA Rohan (SRI) / MADURANGI Ishara (SRI),CHIANG Hung-Chieh
ITTF Asian Championships Pattaya 2015,2015-09-26,KHETKHUAN Tamolwan/PARANANG Orawan,JAMALIFAR Fatemeh/SHAHSAVARI Neda,3,0,"11,11,11|4,8,7",R32,OTHER,WD,254,Main Draw,KHETKHUAN Tamolwan (THA) / PARANANG Orawan (THA),JAMALIFAR Fatemeh (IRI) / SHAHSAVARI Neda (IRI),KHETKHUAN Tamolwan
ITTF Asian Championships Pattaya 2015,2015-09-26,JIANG Huajun/TIE Yana,KHETKHUAN Tamolwan/PARANANG Orawan,3,1,"11,8,11,12|7,11,5,10",R16,OTHER,WD,254,Main Draw,JIANG Huajun (HKG) / TIE Yana (HKG),KHETKHUAN Tamolwan (THA) / PARANANG Orawan (THA),JIANG Huajun
ITTF Asian Championships Pattaya 2015,2015-09-26,GNANASEKARAN Sathiyan/SHETTY Sanil,AHMEDOV Rashid/KUZMENKO Denis,3,0,,R64,OTHER,MD,254,Main Draw,GNANASEKARAN Sathiyan (IND) / SHETTY Sanil (IND),AHMEDOV Rashid (TKM) / KUZMENKO Denis (TKM),GNANASEKARAN Sathiyan
ITTF Asian Championships Pattaya 2015,2015-09-26,CHENG I-Ching/HUANG Yi-Hua,BATBAYAR Doljinzuu/FERNANDO Chamathsara,3,0,"11,11,11|7,3,3",R32,OTHER,WD,254,Main Draw,CHENG I-Ching (TPE) / HUANG Yi-Hua (TPE),BATBAYAR Doljinzuu (MGL) / FERNANDO Chamathsara (SRI),CHENG I-Ching
ITTF Asian Championships Pattaya 2015,2015-09-26,CHEN Meng/ZHU Yuling,CHENG I-Ching/HUANG Yi-Hua,3,0,"11,11,12|9,1,10",R16,OTHER,WD,254,Main Draw,CHEN Meng (CHN) / ZHU Yuling (MAC),CHENG I-Ching (TPE) / HUANG Yi-Hua (TPE),CHEN Meng
ITTF Asian Championships Pattaya 2015,2015-09-26,LEE Chia-Sheng/LIAO Cheng-Ting,KARIMOV Anvar/LEVCHENKO Gennadiy,3,0,"11,11,11|5,7,6",R64,OTHER,MD,254,Main Draw,LEE Chia-Sheng (TPE) / LIAO Cheng-Ting (TPE),KARIMOV Anvar (UZB) / LEVCHENKO Gennadiy (UZB),LEE Chia-Sheng
ITTF Asian Championships Pattaya 2015,2015-09-26,LEE Chia-Sheng/LIAO Cheng-Ting,ABDULWAHHAB Mohammed/AL-NAGGAR Abdulrahman,3,0,"11,11,11|6,7,5",R32,OTHER,MD,254,Main Draw,LEE Chia-Sheng (TPE) / LIAO Cheng-Ting (TPE),ABDULWAHHAB Mohammed (QAT) / AL-NAGGAR Abdulrahman (QAT),LEE Chia-Sheng
ITTF Asian Championships Pattaya 2015,2015-09-26,JEOUNG Youngsik/LEE Sang Su,LEE Chia-Sheng/LIAO Cheng-Ting,3,0,"11,11,11|2,7,5",R16,OTHER,MD,254,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),LEE Chia-Sheng (TPE) / LIAO Cheng-Ting (TPE),JEOUNG Youngsik
ITTF Asian Championships Pattaya 2015,2015-09-26,TANVIRIYAVECHAKUL Padasak/UDOMSILP Chanakarn,ALBALOOSHI Abdulla/ALBALUSHI Salah,3,0,"11,11,11|3,9,1",R64,OTHER,MD,254,Main Draw,TANVIRIYAVECHAKUL Padasak (THA) / UDOMSILP Chanakarn (THA),ALBALOOSHI Abdulla (UAE) / ALBALUSHI Salah (UAE),TANVIRIYAVECHAKUL Padasak
ITTF Asian Championships Pattaya 2015,2015-09-26,KHOLIKOV Elmurod/GUFRANOVA Rimma,RANASINGHA Imesh/FERNANDO Chamathsara,3,1,"11,11,13,11|13,6,11,8",R64,OTHER,XD,254,Main Draw,KHOLIKOV Elmurod (UZB) / GUFRANOVA Rimma (UZB),RANASINGHA Imesh (USA) / FERNANDO Chamathsara (SRI),KHOLIKOV Elmurod
ITTF Asian Championships Pattaya 2015,2015-09-26,LEE Chia-Sheng/CHEN Szu-Yu,KHOLIKOV Elmurod/GUFRANOVA Rimma,3,1,"9,11,11,11|11,7,5,5",R32,OTHER,XD,254,Main Draw,LEE Chia-Sheng (TPE) / CHEN Szu-Yu (TPE),KHOLIKOV Elmurod (UZB) / GUFRANOVA Rimma (UZB),LEE Chia-Sheng
ITTF Asian Championships Pattaya 2015,2015-09-26,TEY Ka Ying/WONG Amanda,MAI Trang/NGUYEN Thi Nga,3,2,"11,9,4,12,11|9,11,11,10,8",R64,OTHER,WD,254,Main Draw,TEY Ka Ying (MAS) / WONG Amanda (MAS),MAI Trang (VIE) / NGUYEN Thi Nga (VIE),TEY Ka Ying
ITTF Asian Championships Pattaya 2015,2015-09-26,GIANG Phan Hoang Tuong/NGUYEN Thi Viet Linh,GATS Yuliya/SLADKOVA Nataliya,3,2,"11,10,11,5,11|3,12,4,11,9",R64,OTHER,WD,254,Main Draw,GIANG Phan Hoang Tuong (VIE) / NGUYEN Thi Viet Linh (VIE),GATS Yuliya (KAZ) / SLADKOVA Nataliya (KAZ),GIANG Phan Hoang Tuong
ITTF Asian Championships Pattaya 2015,2015-09-26,CHIANG Hung-Chieh/CHUANG Chih-Yuan,NGUYEN Anh Tu/TRAN Tuan Quynh,3,0,"11,11,12|6,7,10",R16,OTHER,MD,254,Main Draw,CHIANG Hung-Chieh (TPE) / CHUANG Chih-Yuan (TPE),NGUYEN Anh Tu (VIE) / TRAN Tuan Quynh (VIE),CHIANG Hung-Chieh
ITTF Asian Championships Pattaya 2015,2015-09-26,NGUYEN Anh Tu/MAI Trang,GERASSIMENKO Kirill/LAVROVA Anastassiya,3,2,"6,11,11,7,11|11,7,9,11,9",R64,OTHER,XD,254,Main Draw,NGUYEN Anh Tu (VIE) / MAI Trang (VIE),GERASSIMENKO Kirill (KAZ) / LAVROVA Anastassiya (KAZ),NGUYEN Anh Tu
ITTF Asian Championships Pattaya 2015,2015-09-26,CHAITAT Chaisit/KOMWONG Nanthana,NGUYEN Anh Tu/MAI Trang,3,1,"11,11,5,12|4,9,11,10",R32,OTHER,XD,254,Main Draw,CHAITAT Chaisit (THA) / KOMWONG Nanthana (THA),NGUYEN Anh Tu (VIE) / MAI Trang (VIE),CHAITAT Chaisit
ITTF Asian Championships Pattaya 2015,2015-09-26,XU Xin,DESAI Harmeet,3,0,"11,11,11|9,9,3",,OTHER,MT,254,Main Draw,XU Xin (CHN),DESAI Harmeet (IND),XU Xin
ITTF Asian Championships Pattaya 2015,2015-09-26,ZHANG Jike,GNANASEKARAN Sathiyan,3,0,"11,11,11|5,3,4",,OTHER,MT,254,Main Draw,ZHANG Jike (CHN),GNANASEKARAN Sathiyan (IND),ZHANG Jike
ITTF Asian Championships Pattaya 2015,2015-09-26,FAN Zhendong,GHOSH Soumyajit,3,0,"11,11,11|6,7,8",,OTHER,MT,254,Main Draw,FAN Zhendong (CHN),GHOSH Soumyajit (IND),FAN Zhendong
ITTF Asian Championships Pattaya 2015,2015-09-26,JEOUNG Youngsik,GAO Ning,3,0,"11,11,11|9,3,6",,OTHER,MT,254,Main Draw,GAO Ning (SGP),JEOUNG Youngsik (KOR),JEOUNG Youngsik
ITTF Asian Championships Pattaya 2015,2015-09-26,JOO Saehyuk,YANG Zi,3,1,"9,11,11,11|11,6,2,6",,OTHER,MT,254,Main Draw,YANG Zi (SGP),JOO Saehyuk (KOR),JOO Saehyuk
ITTF Asian Championships Pattaya 2015,2015-09-26,LEE Sang Su,CHEW Clarence,3,0,"11,11,11|6,8,5",,OTHER,MT,254,Main Draw,CHEW Clarence (SGP),LEE Sang Su (KOR),LEE Sang Su
ITTF Asian Championships Pattaya 2015,2015-09-26,CHUANG Chih-Yuan,WONG Chun Ting,3,1,"11,5,11,12|8,11,3,10",,OTHER,MT,254,Main Draw,CHUANG Chih-Yuan (TPE),WONG Chun Ting (HKG),CHUANG Chih-Yuan
ITTF Asian Championships Pattaya 2015,2015-09-26,TANG Peng,CHIANG Hung-Chieh,3,2,"9,11,11,9,11|11,7,7,11,5",,OTHER,MT,254,Main Draw,CHIANG Hung-Chieh (TPE),TANG Peng (HKG),TANG Peng
ITTF Asian Championships Pattaya 2015,2015-09-26,HO Kwan Kit,LEE Chia-Sheng,3,0,"11,12,11|2,10,8",,OTHER,MT,254,Main Draw,LEE Chia-Sheng (TPE),HO Kwan Kit (HKG),HO Kwan Kit
ITTF Asian Championships Pattaya 2015,2015-09-26,CHUANG Chih-Yuan,TANG Peng,3,2,"10,11,6,11,11|12,5,11,8,9",,OTHER,MT,254,Main Draw,CHUANG Chih-Yuan (TPE),TANG Peng (HKG),CHUANG Chih-Yuan
ITTF Asian Championships Pattaya 2015,2015-09-26,CHIANG Hung-Chieh,WONG Chun Ting,3,2,"7,10,11,11,11|11,12,9,9,7",,OTHER,MT,254,Main Draw,CHIANG Hung-Chieh (TPE),WONG Chun Ting (HKG),CHIANG Hung-Chieh
ITTF Asian Championships Pattaya 2015,2015-09-26,NIWA Koki,ALAMIAN Nima,3,2,"11,5,11,7,11|9,11,6,11,6",,OTHER,MT,254,Main Draw,NIWA Koki (JPN),ALAMIAN Nima (IRI),NIWA Koki
ITTF Asian Championships Pattaya 2015,2015-09-26,MURAMATSU Yuto,ALAMIYAN Noshad,3,0,"11,11,14|6,6,12",,OTHER,MT,254,Main Draw,MURAMATSU Yuto (JPN),ALAMIYAN Noshad (IRI),MURAMATSU Yuto
ITTF Asian Championships Pattaya 2015,2015-09-26,YOSHIMURA Maharu,NOROOZI Afshin,3,0,"11,11,11|8,6,2",,OTHER,MT,254,Main Draw,YOSHIMURA Maharu (JPN),NOROOZI Afshin (IRI),YOSHIMURA Maharu
ITTF Asian Championships Pattaya 2015,2015-09-26,OSHIMA Yuya,CHIANG Hung-Chieh,3,2,"6,11,11,8,11|11,8,7,11,9",,OTHER,MT,254,Main Draw,CHIANG Hung-Chieh (TPE),OSHIMA Yuya (JPN),OSHIMA Yuya
ITTF Asian Championships Pattaya 2015,2015-09-26,YOSHIMURA Maharu,LIAO Cheng-Ting,3,0,"11,11,11|7,5,8",,OTHER,MT,254,Main Draw,LIAO Cheng-Ting (TPE),YOSHIMURA Maharu (JPN),YOSHIMURA Maharu
ITTF Asian Championships Pattaya 2015,2015-09-26,NIWA Koki,WANG LI Chung-Yi,3,0,"11,11,11|4,5,8",,OTHER,MT,254,Main Draw,WANG LI Chung-Yi (TPE),NIWA Koki (JPN),NIWA Koki
ITTF Asian Championships Pattaya 2015,2015-09-26,XU Xin,YOSHIMURA Maharu,3,0,"11,13,11|7,11,5",,OTHER,MT,254,Main Draw,YOSHIMURA Maharu (JPN),XU Xin (CHN),XU Xin
ITTF Asian Championships Pattaya 2015,2015-09-26,ZHANG Jike,OSHIMA Yuya,3,1,"11,1,11,11|8,11,8,9",,OTHER,MT,254,Main Draw,OSHIMA Yuya (JPN),ZHANG Jike (CHN),ZHANG Jike
ITTF Asian Championships Pattaya 2015,2015-09-26,YANG Zi,DESAI Harmeet,3,0,"11,11,11|9,7,7",,OTHER,MT,254,Main Draw,DESAI Harmeet (IND),YANG Zi (SGP),YANG Zi
ITTF Asian Championships Pattaya 2015,2015-09-26,GAO Ning,GHOSH Soumyajit,3,0,"13,11,11|11,4,3",,OTHER,MT,254,Main Draw,GHOSH Soumyajit (IND),GAO Ning (SGP),GAO Ning
ITTF Asian Championships Pattaya 2015,2015-09-26,SHETTY Sanil,CHEW Clarence,3,1,"5,11,11,11|11,6,6,8",,OTHER,MT,254,Main Draw,SHETTY Sanil (IND),CHEW Clarence (SGP),SHETTY Sanil
ITTF Asian Championships Pattaya 2015,2015-09-26,GAO Ning,DESAI Harmeet,3,1,"11,11,8,11|7,6,11,6",,OTHER,MT,254,Main Draw,DESAI Harmeet (IND),GAO Ning (SGP),GAO Ning
ITTF Asian Championships Pattaya 2015,2015-09-26,WONG Chun Ting,ALAMIAN Nima,3,0,"11,11,11|6,7,7",,OTHER,MT,254,Main Draw,WONG Chun Ting (HKG),ALAMIAN Nima (IRI),WONG Chun Ting
ITTF Asian Championships Pattaya 2015,2015-09-26,ALAMIYAN Noshad,HO Kwan Kit,3,1,"11,11,8,11|8,7,11,7",,OTHER,MT,254,Main Draw,HO Kwan Kit (HKG),ALAMIYAN Noshad (IRI),ALAMIYAN Noshad
ITTF Asian Championships Pattaya 2015,2015-09-26,TANG Peng,LOTFIJANABADI Miad,3,0,"11,12,11|3,10,2",,OTHER,MT,254,Main Draw,TANG Peng (HKG),LOTFIJANABADI Miad (IRI),TANG Peng
ITTF Asian Championships Pattaya 2015,2015-09-26,WONG Chun Ting,ALAMIYAN Noshad,3,1,"10,11,11,11|12,2,7,9",,OTHER,MT,254,Main Draw,WONG Chun Ting (HKG),ALAMIYAN Noshad (IRI),WONG Chun Ting
ITTF Asian Championships Pattaya 2015,2015-09-26,HO Kwan Kit,CHEW Clarence,3,0,"11,11,11|7,8,7",,OTHER,MT,254,Main Draw,CHEW Clarence (SGP),HO Kwan Kit (HKG),HO Kwan Kit
ITTF Asian Championships Pattaya 2015,2015-09-26,WONG Chun Ting,PANG Xue Jie,3,1,"5,11,11,11|11,7,7,3",,OTHER,MT,254,Main Draw,PANG Xue Jie (SGP),WONG Chun Ting (HKG),WONG Chun Ting
ITTF Asian Championships Pattaya 2015,2015-09-26,LAM Siu Hang,LIM Zheng Jie Edric,3,0,"11,11,11|6,7,9",,OTHER,MT,254,Main Draw,LIM Zheng Jie Edric (SGP),LAM Siu Hang (HKG),LAM Siu Hang
ITTF Asian Championships Pattaya 2015,2015-09-26,ALAMIYAN Noshad,GNANASEKARAN Sathiyan,3,2,"6,9,12,11,14|11,11,10,7,12",,OTHER,MT,254,Main Draw,ALAMIYAN Noshad (IRI),GNANASEKARAN Sathiyan (IND),ALAMIYAN Noshad
ITTF Asian Championships Pattaya 2015,2015-09-26,GHOSH Soumyajit,ALAMIAN Nima,3,1,"11,11,12,11|6,6,14,5",,OTHER,MT,254,Main Draw,ALAMIAN Nima (IRI),GHOSH Soumyajit (IND),GHOSH Soumyajit
ITTF Asian Championships Pattaya 2015,2015-09-26,NOROOZI Afshin,SHETTY Sanil,3,2,"5,11,11,7,11|11,8,8,11,9",,OTHER,MT,254,Main Draw,NOROOZI Afshin (IRI),SHETTY Sanil (IND),NOROOZI Afshin
ITTF Asian Championships Pattaya 2015,2015-09-26,GHOSH Soumyajit,ALAMIYAN Noshad,3,2,"12,11,11,7,11|10,13,3,11,8",,OTHER,MT,254,Main Draw,ALAMIYAN Noshad (IRI),GHOSH Soumyajit (IND),GHOSH Soumyajit
ITTF Asian Championships Pattaya 2015,2015-09-26,ALAMIAN Nima,GNANASEKARAN Sathiyan,3,1,"11,10,11,11|7,12,5,6",,OTHER,MT,254,Main Draw,ALAMIAN Nima (IRI),GNANASEKARAN Sathiyan (IND),ALAMIAN Nima
ITTF Asian Championships Pattaya 2015,2015-09-26,DING Ning,RI Myong Sun,3,1,"11,11,5,11|9,6,11,2",,OTHER,WT,254,Main Draw,RI Myong Sun (PRK),DING Ning (CHN),DING Ning
ITTF Asian Championships Pattaya 2015,2015-09-26,ZHU Yuling,RI Mi Gyong,3,1,"11,5,11,11|6,11,4,9",,OTHER,WT,254,Main Draw,RI Mi Gyong (PRK),ZHU Yuling (MAC),ZHU Yuling
ITTF Asian Championships Pattaya 2015,2015-09-26,CHEN Meng,KIM Song I,3,2,"8,5,11,11,12|11,11,5,9,10",,OTHER,WT,254,Main Draw,KIM Song I (PRK),CHEN Meng (CHN),CHEN Meng
ITTF Asian Championships Pattaya 2015,2015-09-26,SUH Hyo Won,YU Mengyu,3,1,"6,15,13,12|11,13,11,10",,OTHER,WT,254,Main Draw,SUH Hyo Won (KOR),YU Mengyu (SGP),SUH Hyo Won
ITTF Asian Championships Pattaya 2015,2015-09-26,FENG Tianwei,YANG Ha Eun,3,2,"11,9,11,12,11|5,11,7,14,6",,OTHER,WT,254,Main Draw,YANG Ha Eun (KOR),FENG Tianwei (SGP),FENG Tianwei
ITTF Asian Championships Pattaya 2015,2015-09-26,LEE Zion,YEE Herng Hwee,3,0,"11,11,11|6,7,9",,OTHER,WT,254,Main Draw,LEE Zion (KOR),YEE Herng Hwee (SGP),LEE Zion
ITTF Asian Championships Pattaya 2015,2015-09-26,SUH Hyo Won,FENG Tianwei,3,2,"12,11,7,5,11|10,6,11,11,8",,OTHER,WT,254,Main Draw,SUH Hyo Won (KOR),FENG Tianwei (SGP),SUH Hyo Won
ITTF Asian Championships Pattaya 2015,2015-09-26,FUKUHARA Ai,CHEN Szu-Yu,3,0,"11,11,11|6,5,9",,OTHER,WT,254,Main Draw,FUKUHARA Ai (JPN),CHEN Szu-Yu (TPE),FUKUHARA Ai
ITTF Asian Championships Pattaya 2015,2015-09-26,ITO Mima,CHENG I-Ching,3,0,"11,11,11|4,6,6",,OTHER,WT,254,Main Draw,ITO Mima (JPN),CHENG I-Ching (TPE),ITO Mima
ITTF Asian Championships Pattaya 2015,2015-09-26,HIRANO Miu,CHENG Hsien-Tzu,3,0,"11,11,11|6,6,8",,OTHER,WT,254,Main Draw,HIRANO Miu (JPN),CHENG Hsien-Tzu (TPE),HIRANO Miu
ITTF Asian Championships Pattaya 2015,2015-09-26,DOO Hoi Kem,KOMWONG Nanthana,3,1,"11,8,11,11|5,11,9,3",,OTHER,WT,254,Main Draw,KOMWONG Nanthana (THA),DOO Hoi Kem (HKG),DOO Hoi Kem
ITTF Asian Championships Pattaya 2015,2015-09-26,LEE Ho Ching,SAWETTABUT Suthasini,3,2,"7,11,12,8,11|11,8,10,11,6",,OTHER,WT,254,Main Draw,SAWETTABUT Suthasini (THA),LEE Ho Ching (HKG),LEE Ho Ching
ITTF Asian Championships Pattaya 2015,2015-09-26,TIE Yana,PARANANG Orawan,3,2,"11,8,11,8,12|9,11,8,11,10",,OTHER,WT,254,Main Draw,PARANANG Orawan (THA),TIE Yana (HKG),TIE Yana
ITTF Asian Championships Pattaya 2015,2015-09-26,ZHU Yuling,SUH Hyo Won,3,2,"11,7,4,11,11|3,11,11,9,6",,OTHER,WT,254,Main Draw,SUH Hyo Won (KOR),ZHU Yuling (MAC),ZHU Yuling
ITTF Asian Championships Pattaya 2015,2015-09-26,DING Ning,LEE Zion,3,0,"11,13,12|2,11,10",,OTHER,WT,254,Main Draw,LEE Zion (KOR),DING Ning (CHN),DING Ning
ITTF Asian Championships Pattaya 2015,2015-09-26,MU Zi,YOO Eunchong,3,0,"11,11,11|6,5,6",,OTHER,WT,254,Main Draw,YOO Eunchong (KOR),MU Zi (CHN),MU Zi
ITTF Asian Championships Pattaya 2015,2015-09-26,ITO Mima,DOO Hoi Kem,3,1,"8,15,11,11|11,13,2,7",,OTHER,WT,254,Main Draw,DOO Hoi Kem (HKG),ITO Mima (JPN),ITO Mima
ITTF Asian Championships Pattaya 2015,2015-09-26,FUKUHARA Ai,LEE Ho Ching,3,0,"11,14,11|4,12,5",,OTHER,WT,254,Main Draw,LEE Ho Ching (HKG),FUKUHARA Ai (JPN),FUKUHARA Ai
ITTF Asian Championships Pattaya 2015,2015-09-26,HIRANO Miu,SOO Wai Yam,3,0,"11,11,11|9,8,5",,OTHER,WT,254,Main Draw,SOO Wai Yam (HKG),HIRANO Miu (JPN),HIRANO Miu
ITTF Asian Championships Pattaya 2015,2015-09-26,ZHU Yuling,FUKUHARA Ai,3,0,"11,11,11|9,5,9",,OTHER,WT,254,Main Draw,FUKUHARA Ai (JPN),ZHU Yuling (MAC),ZHU Yuling
ITTF Asian Championships Pattaya 2015,2015-09-26,DING Ning,ITO Mima,3,0,"11,11,11|2,3,6",,OTHER,WT,254,Main Draw,ITO Mima (JPN),DING Ning (CHN),DING Ning
ITTF Asian Championships Pattaya 2015,2015-09-26,CHEN Meng,HIRANO Miu,3,1,"4,11,11,11|11,4,8,8",,OTHER,WT,254,Main Draw,HIRANO Miu (JPN),CHEN Meng (CHN),CHEN Meng
ITTF Asian Championships Pattaya 2015,2015-09-26,YU Mengyu,RI Mi Gyong,3,0,"11,11,11|9,7,9",,OTHER,WT,254,Main Draw,YU Mengyu (SGP),RI Mi Gyong (PRK),YU Mengyu
ITTF Asian Championships Pattaya 2015,2015-09-26,RI Myong Sun,LIM Eunice,3,0,"11,11,11|4,3,7",,OTHER,WT,254,Main Draw,LIM Eunice (SGP),RI Myong Sun (PRK),RI Myong Sun
ITTF Asian Championships Pattaya 2015,2015-09-26,KIM Song I,YEE Herng Hwee,3,0,"11,11,11|2,3,3",,OTHER,WT,254,Main Draw,YEE Herng Hwee (SGP),KIM Song I (PRK),KIM Song I
ITTF Asian Championships Pattaya 2015,2015-09-26,RI Myong Sun,YU Mengyu,3,1,"11,11,3,11|7,3,11,9",,OTHER,WT,254,Main Draw,YU Mengyu (SGP),RI Myong Sun (PRK),RI Myong Sun
ITTF Asian Championships Pattaya 2015,2015-09-26,KOMWONG Nanthana,HUANG Yi-Hua,3,2,"11,8,11,11,11|7,11,5,13,7",,OTHER,WT,254,Main Draw,KOMWONG Nanthana (THA),HUANG Yi-Hua (TPE),KOMWONG Nanthana
ITTF Asian Championships Pattaya 2015,2015-09-26,SAWETTABUT Suthasini,CHEN Szu-Yu,3,1,"11,8,13,11|8,11,11,7",,OTHER,WT,254,Main Draw,SAWETTABUT Suthasini (THA),CHEN Szu-Yu (TPE),SAWETTABUT Suthasini
ITTF Asian Championships Pattaya 2015,2015-09-26,CHENG I-Ching,KHETKHUAN Tamolwan,3,1,"11,10,11,11|4,12,7,8",,OTHER,WT,254,Main Draw,KHETKHUAN Tamolwan (THA),CHENG I-Ching (TPE),CHENG I-Ching
ITTF Asian Championships Pattaya 2015,2015-09-26,KOMWONG Nanthana,CHEN Szu-Yu,3,2,"9,16,7,11,11|11,14,11,6,6",,OTHER,WT,254,Main Draw,KOMWONG Nanthana (THA),CHEN Szu-Yu (TPE),KOMWONG Nanthana
ITTF Asian Championships Pattaya 2015,2015-09-26,KIM Song I,PARANANG Orawan,3,1,"11,8,11,12|2,11,5,10",,OTHER,WT,254,Main Draw,KIM Song I (PRK),PARANANG Orawan (THA),KIM Song I
ITTF Asian Championships Pattaya 2015,2015-09-26,SAWETTABUT Suthasini,CHA Hyo Sim,3,1,"12,11,10,11|10,5,12,6",,OTHER,WT,254,Main Draw,CHA Hyo Sim (PRK),SAWETTABUT Suthasini (THA),SAWETTABUT Suthasini
ITTF Asian Championships Pattaya 2015,2015-09-26,KIM Hye Song,KOMWONG Nanthana,3,2,"7,8,11,11,11|11,11,9,4,2",,OTHER,WT,254,Main Draw,KIM Hye Song (PRK),KOMWONG Nanthana (THA),KIM Hye Song
ITTF Asian Championships Pattaya 2015,2015-09-26,KIM Song I,SAWETTABUT Suthasini,3,0,"11,11,11|9,5,7",,OTHER,WT,254,Main Draw,KIM Song I (PRK),SAWETTABUT Suthasini (THA),KIM Song I
ITTF Asian Championships Pattaya 2015,2015-09-26,CHENG Hsien-Tzu,GOI Rui Xuan,3,0,"11,11,11|7,4,1",,OTHER,WT,254,Main Draw,CHENG Hsien-Tzu (TPE),GOI Rui Xuan (SGP),CHENG Hsien-Tzu
ITTF Asian Championships Pattaya 2015,2015-09-26,LIU Hsing-Yin,LIM Eunice,3,1,"11,11,3,11|5,7,11,3",,OTHER,WT,254,Main Draw,LIU Hsing-Yin (TPE),LIM Eunice (SGP),LIU Hsing-Yin
ITTF Asian Championships Pattaya 2015,2015-09-26,HUANG Yi-Hua,YEE Herng Hwee,3,0,"11,11,11|6,5,9",,OTHER,WT,254,Main Draw,HUANG Yi-Hua (TPE),YEE Herng Hwee (SGP),HUANG Yi-Hua
ITTF Asian Championships Pattaya 2015,2015-09-26,DESAI Harmeet,KENJAEV Zokhid,3,0,"11,11,11|6,6,4",,OTHER,MT,254,Main Draw,KENJAEV Zokhid (UZB),DESAI Harmeet (IND),DESAI Harmeet
ITTF Asian Championships Pattaya 2015,2015-09-26,GHOSH Soumyajit,KHOLIKOV Elmurod,3,0,"11,11,11|7,3,7",,OTHER,MT,254,Main Draw,KHOLIKOV Elmurod (UZB),GHOSH Soumyajit (IND),GHOSH Soumyajit
ITTF Asian Championships Pattaya 2015,2015-09-26,GNANASEKARAN Sathiyan,LEVCHENKO Gennadiy,3,0,"11,11,11|6,6,1",,OTHER,MT,254,Main Draw,LEVCHENKO Gennadiy (UZB),GNANASEKARAN Sathiyan (IND),GNANASEKARAN Sathiyan
ITTF Asian Championships Pattaya 2015,2015-09-26,IBRAHIM Muhd Shakirin,UDOMSILP Chanakarn,3,0,"11,11,12|8,7,10",,OTHER,MT,254,Main Draw,IBRAHIM Muhd Shakirin (MAS),UDOMSILP Chanakarn (THA),IBRAHIM Muhd Shakirin
ITTF Asian Championships Pattaya 2015,2015-09-26,TANVIRIYAVECHAKUL Padasak,HAIQAL Muhamad Ashraf,3,0,"11,11,11|4,2,5",,OTHER,MT,254,Main Draw,HAIQAL Muhamad Ashraf (MAS),TANVIRIYAVECHAKUL Padasak (THA),TANVIRIYAVECHAKUL Padasak
ITTF Asian Championships Pattaya 2015,2015-09-26,PASSARA Pattaratorn,CHOONG Javen,3,0,"11,11,12|1,6,10",,OTHER,MT,254,Main Draw,CHOONG Javen (MAS),PASSARA Pattaratorn (THA),PASSARA Pattaratorn
ITTF Asian Championships Pattaya 2015,2015-09-26,TANVIRIYAVECHAKUL Padasak,IBRAHIM Muhd Shakirin,3,0,"13,13,11|11,11,4",,OTHER,MT,254,Main Draw,IBRAHIM Muhd Shakirin (MAS),TANVIRIYAVECHAKUL Padasak (THA),TANVIRIYAVECHAKUL Padasak
ITTF Asian Championships Pattaya 2015,2015-09-26,CHOE Il,NGUYEN Anh Tu,3,2,"11,11,7,7,11|9,4,11,11,6",,OTHER,MT,254,Main Draw,CHOE Il (PRK),NGUYEN Anh Tu (VIE),CHOE Il
