tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
2020 ITTF Finals Zhengzhou 2020,2020-11-19,SUH Hyo Won,ISHIKAWA Kasumi,KOR,JPN,4,1,"11,3,11,11,11|8,11,9,5,5",R16,GRAND_SLAM,WS,2266,Main Draw,SUH Hyo Won (KOR),ISHIKAWA Kasumi (JPN),,,1 - 4,8:11 11:3 9:11 5:11 5:11,SUH Hyo Won,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,DIAW Ibrahima,HMAM Adam,DEN,TUN,4,1,"9,11,11,11,11|11,9,5,9,7",QUAL,OLYMPICS,MS,2252,Qualification,DIAW Ibrahima (DEN),HMAM Adam (TUN),,,4 - 1,9:11 11:9 11:5 11:9 11:7,DIAW Ibrahima,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OSHONAIKE Olufunke,LOGHRAIBI Lynda,NGR,ALG,4,1,"11,11,11,10,11|5,7,8,12,8",QUAL,OLYMPICS,WS,2252,Qualification,OSHONAIKE Olufunke (NGR),LOGHRAIBI Lynda (ALG),,,4 - 1,11:5 11:7 11:8 10:12 11:8,OSHONAIKE Olufunke,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HANFFOU Sarah,JALIM Nandeshwaree,CMR,MRI,4,0,"12,11,11,11|10,3,5,4",QUAL,OLYMPICS,WS,2252,Qualification,HANFFOU Sarah (CMR),JALIM Nandeshwaree (MRI),,,4 - 0,12:10 11:3 11:5 11:4,HANFFOU Sarah,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,GARCI Fadwa,HAJ SALAH Abir,TUN,TUN,4,3,"8,11,11,9,8,11,11|11,6,6,11,11,3,8",QUAL,OLYMPICS,WS,2252,Qualification,GARCI Fadwa (TUN),HAJ SALAH Abir (TUN),,,4 - 3,8:11 11:6 11:6 9:11 8:11 11:3 11:8,GARCI Fadwa,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,EDEM Offiong,GULTI Marta,NGR,ETH,4,0,"11,11,11,11|8,7,2,5",QUAL,OLYMPICS,WS,2252,Qualification,EDEM Offiong (NGR),GULTI Marta (ETH),,,4 - 0,11:8 11:7 11:2 11:5,EDEM Offiong,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OMOTAYO Olajide,ALAJAEBI Habeb,NGR,LBA,4,0,"11,11,11,11|7,5,3,6",QR16,OLYMPICS,MS,2252,Qualification,OMOTAYO Olajide (NGR),ALAJAEBI Habeb (LBA),,,0 - 4,7:11 5:11 3:11 6:11,OMOTAYO Olajide,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BOURIAH Larbi,IDOWU Saheed,ALG,CGO,4,2,"8,13,11,11,11,13|11,15,6,4,7,11",QR16,OLYMPICS,MS,2252,Qualification,BOURIAH Larbi (ALG),IDOWU Saheed (CGO),,,2 - 4,11:8 15:13 6:11 4:11 7:11 11:13,BOURIAH Larbi,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BEN YAHIA Kerem,BIENATIKI Christ,TUN,CGO,4,2,"9,11,11,6,11,13|11,4,5,11,3,11",QR16,OLYMPICS,MS,2252,Qualification,BEN YAHIA Kerem (TUN),BIENATIKI Christ (CGO),,,2 - 4,11:9 4:11 5:11 11:6 3:11 11:13,BEN YAHIA Kerem,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OBA Oba Kizito,KHEROUF Sami,CIV,ALG,4,1,"11,11,17,6,11|4,5,15,11,5",QR16,OLYMPICS,MS,2252,Qualification,OBA Oba Kizito (CIV),KHEROUF Sami (ALG),,,1 - 4,4:11 5:11 15:17 11:6 5:11,OBA Oba Kizito,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,DIAW Ibrahima,COMMEY Emmanuel,DEN,GHA,4,0,"11,11,11,11|2,6,3,3",QR16,OLYMPICS,MS,2252,Qualification,DIAW Ibrahima (DEN),COMMEY Emmanuel (GHA),,,0 - 4,2:11 6:11 3:11 3:11,DIAW Ibrahima,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,ARUNA Quadri,RAVONISON Stephen,NGR,MAD,4,0,"11,11,11,11|3,7,8,5",QR16,OLYMPICS,MS,2252,Qualification,ARUNA Quadri (NGR),RAVONISON Stephen (MAD),,,4 - 0,11:3 11:7 11:8 11:5,ARUNA Quadri,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,FANNY Kokou,ABREFA Derek,TOG,GHA,4,2,"5,11,11,10,12,11|11,6,8,12,10,3",QR16,OLYMPICS,MS,2252,Qualification,FANNY Kokou (TOG),ABREFA Derek (GHA),,,2 - 4,11:5 6:11 8:11 12:10 10:12 3:11,FANNY Kokou,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HMAM Adam,NATIVEL Jonathan,TUN,MAD,4,2,"8,11,10,11,11,11|11,3,12,6,5,8",QR16,OLYMPICS,MS,2252,Qualification,HMAM Adam (TUN),NATIVEL Jonathan (MAD),,,4 - 2,8:11 11:3 10:12 11:6 11:5 11:8,HMAM Adam,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,GARCI Fadwa,KIMBU Flavia,TUN,COD,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,WS,2252,Qualification,GARCI Fadwa (TUN),KIMBU Flavia (COD),,,4 - 0,0:0 0:0 0:0 0:0,GARCI Fadwa,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,LOGHRAIBI Lynda,HOUSSEIN Rahma,ALG,DJI,4,0,"11,11,11,11|1,4,2,9",QUAL,OLYMPICS,WS,2252,Qualification,LOGHRAIBI Lynda (ALG),HOUSSEIN Rahma (DJI),,,4 - 0,11:1 11:4 11:2 11:9,LOGHRAIBI Lynda,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,GULTI Marta,KESSACI Katia,ETH,ALG,4,3,"12,6,5,9,11,11,11|10,11,11,11,6,6,8",QUAL,OLYMPICS,WS,2252,Qualification,GULTI Marta (ETH),KESSACI Katia (ALG),,,3 - 4,10:12 11:6 11:5 11:9 6:11 6:11 8:11,GULTI Marta,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OSHONAIKE Olufunke,AHLAM Adel Abdallah Alshamsi,NGR,COM,4,1,"11,9,11,11,11|3,11,2,8,1",QUAL,OLYMPICS,WS,2252,Qualification,OSHONAIKE Olufunke (NGR),AHLAM Adel Abdallah Alshamsi (COM),,,4 - 1,11:3 9:11 11:2 11:8 11:1,OSHONAIKE Olufunke,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,EDEM Offiong,SETEY Lydia,NGR,KEN,4,0,"11,11,11,11|4,9,4,1",QUAL,OLYMPICS,WS,2252,Qualification,EDEM Offiong (NGR),SETEY Lydia (KEN),,,4 - 0,11:4 11:9 11:4 11:1,EDEM Offiong,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HANFFOU Sarah,JUMA Doreen,CMR,KEN,4,0,"11,11,11,11|2,4,3,3",QUAL,OLYMPICS,WS,2252,Qualification,HANFFOU Sarah (CMR),JUMA Doreen (KEN),,,4 - 0,11:2 11:4 11:3 11:3,HANFFOU Sarah,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,JALIM Nandeshwaree,NZANGANI Cyntia,MRI,COD,4,0,"11,11,11,11|6,4,5,7",QUAL,OLYMPICS,WS,2252,Qualification,JALIM Nandeshwaree (MRI),NZANGANI Cyntia (COD),,,4 - 0,11:6 11:4 11:5 11:7,JALIM Nandeshwaree,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HAJ SALAH Abir,KILINDO Christy,TUN,SEY,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,WS,2252,Qualification,HAJ SALAH Abir (TUN),KILINDO Christy (SEY),,,4 - 0,0:0 0:0 0:0 0:0,HAJ SALAH Abir,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,NATIVEL Jonathan,OLABIYI Monday,MAD,BEN,4,0,"11,11,11,11|7,5,8,8",QUAL,OLYMPICS,MS,2252,Qualification,NATIVEL Jonathan (MAD),OLABIYI Monday (BEN),,,0 - 4,7:11 5:11 8:11 8:11,NATIVEL Jonathan,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BOURIAH Larbi,ALI Kanate,ALG,CIV,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,BOURIAH Larbi (ALG),ALI Kanate (CIV),,,4 - 0,0:0 0:0 0:0 0:0,BOURIAH Larbi,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,RAVONISON Stephen,SULTAN Godfrey,MAD,SEY,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,RAVONISON Stephen (MAD),SULTAN Godfrey (SEY),,,4 - 0,0:0 0:0 0:0 0:0,RAVONISON Stephen,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,FANNY Kokou,SOW Hamidou,TOG,SEN,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,FANNY Kokou (TOG),SOW Hamidou (SEN),,,4 - 0,0:0 0:0 0:0 0:0,FANNY Kokou,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BEN YAHIA Kerem,KASSA Gedeon,TUN,COD,4,2,"6,14,9,11,11,11|11,12,11,6,5,9",QUAL,OLYMPICS,MS,2252,Qualification,BEN YAHIA Kerem (TUN),KASSA Gedeon (COD),,,2 - 4,11:6 12:14 11:9 6:11 5:11 9:11,BEN YAHIA Kerem,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HMAM Adam,DIAMUANGANA DIAWAKU Djo,TUN,COD,4,0,"11,11,11,11|6,4,6,8",QUAL,OLYMPICS,MS,2252,Qualification,HMAM Adam (TUN),DIAMUANGANA DIAWAKU Djo (COD),,,4 - 0,11:6 11:4 11:6 11:8,HMAM Adam,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,ALAJAEBI Habeb,AGBETOGLO Mawussi,LBA,TOG,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,ALAJAEBI Habeb (LBA),AGBETOGLO Mawussi (TOG),,,0 - 4,0:0 0:0 0:0 0:0,ALAJAEBI Habeb,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,COMMEY Emmanuel,MUTUA Brian,GHA,KEN,4,0,"11,11,11,11|6,3,8,4",QUAL,OLYMPICS,MS,2252,Qualification,COMMEY Emmanuel (GHA),MUTUA Brian (KEN),,,0 - 4,6:11 3:11 8:11 4:11,COMMEY Emmanuel,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OBA Oba Kizito,ABODIB Salh,CIV,LBA,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,OBA Oba Kizito (CIV),ABODIB Salh (LBA),,,4 - 0,0:0 0:0 0:0 0:0,OBA Oba Kizito,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,ABREFA Derek,DJAMAL Ahmed,GHA,DJI,4,0,"11,11,11,11|6,4,3,6",QUAL,OLYMPICS,MS,2252,Qualification,ABREFA Derek (GHA),DJAMAL Ahmed (DJI),,,4 - 0,11:6 11:4 11:3 11:6,ABREFA Derek,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BIENATIKI Christ,WANDERA Josiah,CGO,KEN,4,1,"8,11,11,11,11|11,6,3,5,7",QUAL,OLYMPICS,MS,2252,Qualification,BIENATIKI Christ (CGO),WANDERA Josiah (KEN),,,4 - 1,8:11 11:6 11:3 11:5 11:7,BIENATIKI Christ,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HOUSSEIN Rahma,KIMBU Flavia,DJI,COD,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,WS,2252,Qualification,HOUSSEIN Rahma (DJI),KIMBU Flavia (COD),,,0 - 4,0:0 0:0 0:0 0:0,HOUSSEIN Rahma,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,GARCI Fadwa,LOGHRAIBI Lynda,TUN,ALG,4,0,"11,11,11,11|9,2,6,3",QUAL,OLYMPICS,WS,2252,Qualification,GARCI Fadwa (TUN),LOGHRAIBI Lynda (ALG),,,0 - 4,9:11 2:11 6:11 3:11,GARCI Fadwa,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,GULTI Marta,AHLAM Adel Abdallah Alshamsi,ETH,COM,4,0,"11,11,11,11|8,4,8,7",QUAL,OLYMPICS,WS,2252,Qualification,GULTI Marta (ETH),AHLAM Adel Abdallah Alshamsi (COM),,,4 - 0,11:8 11:4 11:8 11:7,GULTI Marta,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,EDEM Offiong,JALIM Nandeshwaree,NGR,MRI,4,0,"14,11,11,11|12,3,6,1",QUAL,OLYMPICS,WS,2252,Qualification,EDEM Offiong (NGR),JALIM Nandeshwaree (MRI),,,4 - 0,14:12 11:3 11:6 11:1,EDEM Offiong,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,JUMA Doreen,KILINDO Christy,KEN,SEY,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,WS,2252,Qualification,JUMA Doreen (KEN),KILINDO Christy (SEY),,,0 - 4,0:0 0:0 0:0 0:0,JUMA Doreen,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,NZANGANI Cyntia,SETEY Lydia,COD,KEN,4,0,"11,11,11,11|6,2,8,5",QUAL,OLYMPICS,WS,2252,Qualification,NZANGANI Cyntia (COD),SETEY Lydia (KEN),,,4 - 0,11:6 11:2 11:8 11:5,NZANGANI Cyntia,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HANFFOU Sarah,HAJ SALAH Abir,CMR,TUN,4,1,"11,11,9,11,11|3,4,11,4,7",QUAL,OLYMPICS,WS,2252,Qualification,HANFFOU Sarah (CMR),HAJ SALAH Abir (TUN),,,4 - 1,11:3 11:4 9:11 11:4 11:7,HANFFOU Sarah,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OSHONAIKE Olufunke,KESSACI Katia,NGR,ALG,4,0,"11,11,11,11|7,9,5,6",QUAL,OLYMPICS,WS,2252,Qualification,OSHONAIKE Olufunke (NGR),KESSACI Katia (ALG),,,4 - 0,11:7 11:9 11:5 11:6,OSHONAIKE Olufunke,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,FANNY Kokou,BOURIAH Larbi,TOG,ALG,4,3,"11,11,7,8,8,11,11|4,5,11,11,11,8,8",QUAL,OLYMPICS,MS,2252,Qualification,FANNY Kokou (TOG),BOURIAH Larbi (ALG),,,4 - 3,11:4 11:5 7:11 8:11 8:11 11:8 11:8,FANNY Kokou,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OLABIYI Monday,KASSA Gedeon,BEN,COD,4,2,"12,10,11,9,11,14|10,12,7,11,9,12",QUAL,OLYMPICS,MS,2252,Qualification,OLABIYI Monday (BEN),KASSA Gedeon (COD),,,2 - 4,10:12 12:10 7:11 11:9 9:11 12:14,OLABIYI Monday,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,DIAMUANGANA DIAWAKU Djo,SULTAN Godfrey,COD,SEY,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,DIAMUANGANA DIAWAKU Djo (COD),SULTAN Godfrey (SEY),,,0 - 4,0:0 0:0 0:0 0:0,DIAMUANGANA DIAWAKU Djo,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HMAM Adam,RAVONISON Stephen,TUN,MAD,4,1,"11,12,9,11,11|6,10,11,3,8",QUAL,OLYMPICS,MS,2252,Qualification,HMAM Adam (TUN),RAVONISON Stephen (MAD),,,4 - 1,11:6 12:10 9:11 11:3 11:8,HMAM Adam,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BEN YAHIA Kerem,NATIVEL Jonathan,TUN,MAD,4,3,"11,6,11,5,8,11,11|5,11,9,11,11,7,3",QUAL,OLYMPICS,MS,2252,Qualification,BEN YAHIA Kerem (TUN),NATIVEL Jonathan (MAD),,,3 - 4,5:11 11:6 9:11 11:5 11:8 7:11 3:11,BEN YAHIA Kerem,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,KHEROUF Sami,AGBETOGLO Mawussi,ALG,TOG,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,KHEROUF Sami (ALG),AGBETOGLO Mawussi (TOG),,,4 - 0,0:0 0:0 0:0 0:0,KHEROUF Sami,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,ARUNA Quadri,BIENATIKI Christ,NGR,CGO,4,0,"11,11,11,11|9,1,7,9",QUAL,OLYMPICS,MS,2252,Qualification,ARUNA Quadri (NGR),BIENATIKI Christ (CGO),,,4 - 0,11:9 11:1 11:7 11:9,ARUNA Quadri,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,DIAW Ibrahima,OBA Oba Kizito,DEN,CIV,4,2,"7,11,11,6,11,11|11,6,8,11,9,9",QUAL,OLYMPICS,MS,2252,Qualification,DIAW Ibrahima (DEN),OBA Oba Kizito (CIV),,,4 - 2,7:11 11:6 11:8 6:11 11:9 11:9,DIAW Ibrahima,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OMOTAYO Olajide,ABREFA Derek,NGR,GHA,4,0,"11,11,11,11|1,7,6,3",QUAL,OLYMPICS,MS,2252,Qualification,OMOTAYO Olajide (NGR),ABREFA Derek (GHA),,,4 - 0,11:1 11:7 11:6 11:3,OMOTAYO Olajide,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,IDOWU Saheed,MUTUA Brian,CGO,KEN,4,0,"11,11,11,11|3,8,9,7",QUAL,OLYMPICS,MS,2252,Qualification,IDOWU Saheed (CGO),MUTUA Brian (KEN),,,4 - 0,11:3 11:8 11:9 11:7,IDOWU Saheed,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HANFFOU Sarah,KILINDO Christy,CMR,SEY,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,WS,2252,Qualification,HANFFOU Sarah (CMR),KILINDO Christy (SEY),,,4 - 0,0:0 0:0 0:0 0:0,HANFFOU Sarah,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,LOGHRAIBI Lynda,KIMBU Flavia,ALG,COD,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,WS,2252,Qualification,LOGHRAIBI Lynda (ALG),KIMBU Flavia (COD),,,4 - 0,0:0 0:0 0:0 0:0,LOGHRAIBI Lynda,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,KESSACI Katia,AHLAM Adel Abdallah Alshamsi,ALG,COM,4,0,"11,11,11,12|5,2,6,10",QUAL,OLYMPICS,WS,2252,Qualification,KESSACI Katia (ALG),AHLAM Adel Abdallah Alshamsi (COM),,,4 - 0,11:5 11:2 11:6 12:10,KESSACI Katia,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OSHONAIKE Olufunke,GULTI Marta,NGR,ETH,4,0,"11,11,11,11|9,4,5,1",QUAL,OLYMPICS,WS,2252,Qualification,OSHONAIKE Olufunke (NGR),GULTI Marta (ETH),,,4 - 0,11:9 11:4 11:5 11:1,OSHONAIKE Olufunke,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,EDEM Offiong,NZANGANI Cyntia,NGR,COD,4,0,"11,11,11,11|6,3,3,5",QUAL,OLYMPICS,WS,2252,Qualification,EDEM Offiong (NGR),NZANGANI Cyntia (COD),,,4 - 0,11:6 11:3 11:3 11:5,EDEM Offiong,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,JALIM Nandeshwaree,SETEY Lydia,MRI,KEN,4,0,"11,11,11,11|7,6,9,4",QUAL,OLYMPICS,WS,2252,Qualification,JALIM Nandeshwaree (MRI),SETEY Lydia (KEN),,,4 - 0,11:7 11:6 11:9 11:4,JALIM Nandeshwaree,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HAJ SALAH Abir,JUMA Doreen,TUN,KEN,4,0,"11,11,11,11|6,6,3,7",QUAL,OLYMPICS,WS,2252,Qualification,HAJ SALAH Abir (TUN),JUMA Doreen (KEN),,,4 - 0,11:6 11:6 11:3 11:7,HAJ SALAH Abir,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,GARCI Fadwa,HOUSSEIN Rahma,TUN,DJI,4,0,"11,11,11,11|4,3,2,1",QUAL,OLYMPICS,WS,2252,Qualification,GARCI Fadwa (TUN),HOUSSEIN Rahma (DJI),,,4 - 0,11:4 11:3 11:2 11:1,GARCI Fadwa,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BEN YAHIA Kerem,OLABIYI Monday,TUN,BEN,4,0,"11,11,11,11|4,8,8,2",QUAL,OLYMPICS,MS,2252,Qualification,BEN YAHIA Kerem (TUN),OLABIYI Monday (BEN),,,0 - 4,4:11 8:11 8:11 2:11,BEN YAHIA Kerem,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,NATIVEL Jonathan,KASSA Gedeon,MAD,COD,4,0,"12,11,12,11|10,4,10,3",QUAL,OLYMPICS,MS,2252,Qualification,NATIVEL Jonathan (MAD),KASSA Gedeon (COD),,,0 - 4,10:12 4:11 10:12 3:11,NATIVEL Jonathan,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,RAVONISON Stephen,DIAMUANGANA DIAWAKU Djo,MAD,COD,4,1,"11,11,7,11,11|8,7,11,8,9",QUAL,OLYMPICS,MS,2252,Qualification,RAVONISON Stephen (MAD),DIAMUANGANA DIAWAKU Djo (COD),,,4 - 1,11:8 11:7 7:11 11:8 11:9,RAVONISON Stephen,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,FANNY Kokou,ALI Kanate,TOG,CIV,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,FANNY Kokou (TOG),ALI Kanate (CIV),,,4 - 0,0:0 0:0 0:0 0:0,FANNY Kokou,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,BOURIAH Larbi,SOW Hamidou,ALG,SEN,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,BOURIAH Larbi (ALG),SOW Hamidou (SEN),,,4 - 0,0:0 0:0 0:0 0:0,BOURIAH Larbi,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,HMAM Adam,SULTAN Godfrey,TUN,SEY,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,HMAM Adam (TUN),SULTAN Godfrey (SEY),,,4 - 0,0:0 0:0 0:0 0:0,HMAM Adam,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,ARUNA Quadri,WANDERA Josiah,NGR,KEN,4,0,"11,11,11,11|2,4,6,9",QUAL,OLYMPICS,MS,2252,Qualification,ARUNA Quadri (NGR),WANDERA Josiah (KEN),,,4 - 0,11:2 11:4 11:6 11:9,ARUNA Quadri,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,IDOWU Saheed,COMMEY Emmanuel,CGO,GHA,4,0,"11,11,11,11|7,6,8,4",QUAL,OLYMPICS,MS,2252,Qualification,IDOWU Saheed (CGO),COMMEY Emmanuel (GHA),,,4 - 0,11:7 11:6 11:8 11:4,IDOWU Saheed,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,DIAW Ibrahima,ABODIB Salh,DEN,LBA,4,0,"0,0,0,0|0,0,0,0",QUAL,OLYMPICS,MS,2252,Qualification,DIAW Ibrahima (DEN),ABODIB Salh (LBA),,,4 - 0,0:0 0:0 0:0 0:0,DIAW Ibrahima,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,OMOTAYO Olajide,DJAMAL Ahmed,NGR,DJI,4,0,"11,11,11,11|4,6,6,9",QUAL,OLYMPICS,MS,2252,Qualification,OMOTAYO Olajide (NGR),DJAMAL Ahmed (DJI),,,4 - 0,11:4 11:6 11:6 11:9,OMOTAYO Olajide,2020
African Singles and Mixed Doubles Olympic Qualification Tournament Tunisia 2020,2020-02-27,KHEROUF Sami,ALAJAEBI Habeb,ALG,LBA,4,0,"11,11,11,11|7,6,9,2",QUAL,OLYMPICS,MS,2252,Qualification,KHEROUF Sami (ALG),ALAJAEBI Habeb (LBA),,,4 - 0,11:7 11:6 11:9 11:2,KHEROUF Sami,2020
ITTF Africa Top 16 Cup Tunisia 2020,2020-02-24,SALEH Ahmed,ARUNA Quadri,EGY,NGR,4,3,"11,5,11,6,11,9,11|6,11,9,11,9,11,3",F,OTHER,MS,2250,Main Draw,SALEH Ahmed (EGY),ARUNA Quadri (NGR),,,3 - 4,6:11 11:5 9:11 11:6 9:11 11:9 3:11,SALEH Ahmed,2020
ITTF Africa Top 16 Cup Tunisia 2020,2020-02-24,MESHREF Dina,EDEM Offiong,EGY,NGR,4,1,"11,11,8,11,11|2,8,11,5,6",F,OTHER,WS,2250,Main Draw,MESHREF Dina (EGY),EDEM Offiong (NGR),,,4 - 1,11:2 11:8 8:11 11:5 11:6,MESHREF Dina,2020
ITTF Africa Top 16 Cup Tunisia 2020,2020-02-24,ASSAR Omar,DIAW Ibrahima,EGY,DEN,3,0,"11,11,12|6,8,10",2,OTHER,MS,2250,Position Draw,ASSAR Omar (EGY),DIAW Ibrahima (DEN),,,3 - 0,11:6 11:8 12:10,ASSAR Omar,2020
ITTF Africa Top 16 Cup Tunisia 2020,2020-02-24,HANFFOU Sarah,HELMY Yousra,CMR,EGY,3,1,"11,5,11,12|8,11,6,10",2,OTHER,WS,2250,Position Draw,HANFFOU Sarah (CMR),HELMY Yousra (EGY),,,3 - 1,11:8 5:11 11:6 12:10,HANFFOU Sarah,2020
