tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,AMMOUS Omar,ELHAKEM Karim,TUN,EGY,3,1,"11,11,13,11|13,9,11,8",,OTHER,JBT,372,Main Draw,ELHAKEM Karim (EGY),AMMOUS Omar (TUN),,,1 - 3,13:11 9:11 11:13 8:11,AMMOUS Omar,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,RAHMOU Abdelrahman,SAADAOUI Mootezz,EGY,TUN,3,2,"11,11,10,5,11|8,5,12,11,8",,OTHER,JBT,372,Main Draw,RAHMOU Abdelrahman (EGY),SAADAOUI Mootezz (TUN),,,3 - 2,11:8 11:5 10:12 5:11 11:8,RAHMOU Abdelrahman,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABDELAZIZ Youssef,AMMOUS Omar,EGY,TUN,3,0,"11,11,11|4,6,7",,OTHER,JBT,372,Main Draw,ABDELAZIZ Youssef (EGY),AMMOUS Omar (TUN),,,3 - 0,11:4 11:6 11:7,ABDELAZIZ Youssef,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ELHAKEM Karim,HAMDOUN Nathael,EGY,TUN,3,1,"11,8,11,11|6,11,5,7",,OTHER,JBT,372,Main Draw,ELHAKEM Karim (EGY),HAMDOUN Nathael (TUN),,,3 - 1,11:6 8:11 11:5 11:7,ELHAKEM Karim,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,MURTADHA Husain,ALMOHAISENI Abdulla,BRN,UAE,3,0,"11,13,11|7,11,7",,OTHER,JBT,372,Main Draw,ALMOHAISENI Abdulla (UAE),MURTADHA Husain (BRN),,,0 - 3,7:11 11:13 7:11,MURTADHA Husain,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALBALOOSHI Abdulla,RASHED Rashed,UAE,BRN,3,2,"4,4,11,11,11|11,11,8,8,7",,OTHER,JBT,372,Main Draw,ALBALOOSHI Abdulla (UAE),RASHED Rashed (BRN),,,3 - 2,4:11 4:11 11:8 11:8 11:7,ALBALOOSHI Abdulla,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALBALUSHI Salah,ALAJMI Husain,UAE,BRN,3,0,"11,11,11|8,9,7",,OTHER,JBT,372,Main Draw,ALBALUSHI Salah (UAE),ALAJMI Husain (BRN),,,3 - 0,11:8 11:9 11:7,ALBALUSHI Salah,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,RASHED Rashed,ALMOHAISENI Abdulla,BRN,UAE,3,1,"11,11,10,11|8,4,12,6",,OTHER,JBT,372,Main Draw,ALMOHAISENI Abdulla (UAE),RASHED Rashed (BRN),,,1 - 3,8:11 4:11 12:10 6:11,RASHED Rashed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,MURTADHA Husain,ALBALOOSHI Abdulla,BRN,UAE,3,2,"5,12,11,10,11|11,10,7,12,2",,OTHER,JBT,372,Main Draw,ALBALOOSHI Abdulla (UAE),MURTADHA Husain (BRN),,,2 - 3,11:5 10:12 7:11 12:10 2:11,MURTADHA Husain,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABDELAZIZ Youssef,MURTADHA Husain,EGY,BRN,3,0,"11,11,11|4,2,4",,OTHER,JBT,372,Main Draw,ABDELAZIZ Youssef (EGY),MURTADHA Husain (BRN),,,3 - 0,11:4 11:2 11:4,ABDELAZIZ Youssef,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,RAHMOU Abdelrahman,MAHFOODH Sayed Husain,EGY,BRN,3,0,"12,11,11|10,6,5",,OTHER,JBT,372,Main Draw,RAHMOU Abdelrahman (EGY),MAHFOODH Sayed Husain (BRN),,,3 - 0,12:10 11:6 11:5,RAHMOU Abdelrahman,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,MURTADHA Husain,ELHAKEM Karim,BRN,EGY,3,2,"6,13,9,11,12|11,11,11,4,10",,OTHER,JBT,372,Main Draw,ELHAKEM Karim (EGY),MURTADHA Husain (BRN),,,2 - 3,11:6 11:13 11:9 4:11 10:12,MURTADHA Husain,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HAMDOUN Nathael,ALMOHAISENI Abdulla,TUN,UAE,3,2,"11,4,11,4,11|7,11,8,11,8",,OTHER,JBT,372,Main Draw,HAMDOUN Nathael (TUN),ALMOHAISENI Abdulla (UAE),,,3 - 2,11:7 4:11 11:8 4:11 11:8,HAMDOUN Nathael,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALBALOOSHI Abdulla,SAADAOUI Mootezz,UAE,TUN,3,0,"11,11,11|6,5,1",,OTHER,JBT,372,Main Draw,SAADAOUI Mootezz (TUN),ALBALOOSHI Abdulla (UAE),,,0 - 3,6:11 5:11 1:11,ALBALOOSHI Abdulla,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,AMMOUS Omar,ALBALUSHI Salah,TUN,UAE,3,1,"11,11,9,11|7,6,11,6",,OTHER,JBT,372,Main Draw,AMMOUS Omar (TUN),ALBALUSHI Salah (UAE),,,3 - 1,11:7 11:6 9:11 11:6,AMMOUS Omar,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALBALOOSHI Abdulla,HAMDOUN Nathael,UAE,TUN,3,0,"11,11,11|7,9,7",,OTHER,JBT,372,Main Draw,HAMDOUN Nathael (TUN),ALBALOOSHI Abdulla (UAE),,,0 - 3,7:11 9:11 7:11,ALBALOOSHI Abdulla,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,SAADAOUI Mootezz,ALMOHAISENI Abdulla,TUN,UAE,3,0,"11,11,11|3,9,5",,OTHER,JBT,372,Main Draw,SAADAOUI Mootezz (TUN),ALMOHAISENI Abdulla (UAE),,,3 - 0,11:3 11:9 11:5,SAADAOUI Mootezz,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABDULWAHHAB Mohammed,AOUES Mohamed,QAT,ALG,3,0,"11,11,11|7,1,2",,OTHER,JBT,372,Consolation,ABDULWAHHAB Mohammed (QAT),AOUES Mohamed (ALG),,,3 - 0,11:7 11:1 11:2,ABDULWAHHAB Mohammed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ANNANE Omar,HUSSAIN Yousef,ALG,QAT,3,1,"11,11,9,11|5,8,11,5",,OTHER,JBT,372,Consolation,HUSSAIN Yousef (QAT),ANNANE Omar (ALG),,,1 - 3,5:11 8:11 11:9 5:11,ANNANE Omar,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,AL ABDULLA Abdulaziz,CHAICHI Abdelbasset,QAT,ALG,3,2,"7,15,11,9,11|11,13,9,11,6",,OTHER,JBT,372,Consolation,AL ABDULLA Abdulaziz (QAT),CHAICHI Abdelbasset (ALG),,,3 - 2,7:11 15:13 11:9 9:11 11:6,AL ABDULLA Abdulaziz,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABDULWAHHAB Mohammed,ANNANE Omar,QAT,ALG,3,0,"11,11,11|3,5,6",,OTHER,JBT,372,Consolation,ABDULWAHHAB Mohammed (QAT),ANNANE Omar (ALG),,,3 - 0,11:3 11:5 11:6,ABDULWAHHAB Mohammed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALAMRI Abdulaziz,ALZAREBI Ramadan,KSA,LBA,3,1,"11,10,11,11|5,12,7,4",,OTHER,JBT,372,Consolation,ALZAREBI Ramadan (LBA),ALAMRI Abdulaziz (KSA),,,1 - 3,5:11 12:10 7:11 4:11,ALAMRI Abdulaziz,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HARIZ Jad,ALSHAYA Basil,LBA,KSA,3,1,"11,13,9,11|8,11,11,9",,OTHER,JBT,372,Consolation,HARIZ Jad (LBA),ALSHAYA Basil (KSA),,,3 - 1,11:8 13:11 9:11 11:9,HARIZ Jad,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALKHAMIS Sultan,ALAJAEBI Habeb,KSA,LBA,3,0,"11,11,11|7,9,4",,OTHER,JBT,372,Consolation,ALAJAEBI Habeb (LBA),ALKHAMIS Sultan (KSA),,,0 - 3,7:11 9:11 4:11,ALKHAMIS Sultan,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALSHAYA Basil,ALZAREBI Ramadan,KSA,LBA,3,0,"11,11,11|4,7,7",,OTHER,JBT,372,Consolation,ALZAREBI Ramadan (LBA),ALSHAYA Basil (KSA),,,0 - 3,4:11 7:11 7:11,ALSHAYA Basil,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALAMRI Abdulaziz,HUSSAIN Yousef,KSA,QAT,3,1,"11,11,8,11|6,6,11,8",,OTHER,JBT,372,Consolation,ALAMRI Abdulaziz (KSA),HUSSAIN Yousef (QAT),,,3 - 1,11:6 11:6 8:11 11:8,ALAMRI Abdulaziz,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABDULWAHHAB Mohammed,ALSHAYA Basil,QAT,KSA,3,0,"11,11,11|2,8,4",,OTHER,JBT,372,Consolation,ALSHAYA Basil (KSA),ABDULWAHHAB Mohammed (QAT),,,0 - 3,2:11 8:11 4:11,ABDULWAHHAB Mohammed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALKHAMIS Sultan,AL ABDULLA Abdulaziz,KSA,QAT,3,0,"11,11,11|8,7,8",,OTHER,JBT,372,Consolation,ALKHAMIS Sultan (KSA),AL ABDULLA Abdulaziz (QAT),,,3 - 0,11:8 11:7 11:8,ALKHAMIS Sultan,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABDULWAHHAB Mohammed,ALAMRI Abdulaziz,QAT,KSA,3,0,"11,11,11|7,5,9",,OTHER,JBT,372,Consolation,ALAMRI Abdulaziz (KSA),ABDULWAHHAB Mohammed (QAT),,,0 - 3,7:11 5:11 9:11,ABDULWAHHAB Mohammed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALSHAYA Basil,HUSSAIN Yousef,KSA,QAT,3,1,"11,9,11,11|6,11,8,7",,OTHER,JBT,372,Consolation,ALSHAYA Basil (KSA),HUSSAIN Yousef (QAT),,,3 - 1,11:6 9:11 11:8 11:7,ALSHAYA Basil,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ANNANE Omar,ALZAREBI Ramadan,ALG,LBA,3,2,"6,6,11,11,19|11,11,4,6,11",,OTHER,JBT,372,Consolation,ANNANE Omar (ALG),ALZAREBI Ramadan (LBA),,,3 - 2,6:11 6:11 11:4 11:6 19:11,ANNANE Omar,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HARIZ Jad,CHAICHI Abdelbasset,LBA,ALG,3,2,"9,1,11,11,11|11,11,9,9,9",,OTHER,JBT,372,Consolation,CHAICHI Abdelbasset (ALG),HARIZ Jad (LBA),,,2 - 3,11:9 11:1 9:11 9:11 9:11,HARIZ Jad,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALAJAEBI Habeb,AOUES Mohamed,LBA,ALG,3,2,"11,11,4,9,11|8,6,11,11,9",,OTHER,JBT,372,Consolation,AOUES Mohamed (ALG),ALAJAEBI Habeb (LBA),,,2 - 3,8:11 6:11 11:4 11:9 9:11,ALAJAEBI Habeb,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HARIZ Jad,ANNANE Omar,LBA,ALG,3,2,"7,11,8,11,11|11,6,11,9,9",,OTHER,JBT,372,Consolation,ANNANE Omar (ALG),HARIZ Jad (LBA),,,2 - 3,11:7 6:11 11:8 9:11 9:11,HARIZ Jad,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALAJAEBI Habeb,LEROY Kamil,LBA,MAR,3,0,"11,11,11|8,6,6",,OTHER,CBT,372,Consolation,ALAJAEBI Habeb (LBA),LEROY Kamil (MAR),,,3 - 0,11:8 11:6 11:6,ALAJAEBI Habeb,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ABOUDEEB Saleh hasen,KARAM Salim,LBA,MAR,3,0,"11,11,11|5,3,9",,OTHER,CBT,372,Consolation,ABOUDEEB Saleh hasen (LBA),KARAM Salim (MAR),,,3 - 0,11:5 11:3 11:9,ABOUDEEB Saleh hasen,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALTUWAYR Musab,SENNOUNI Nour,LBA,MAR,3,1,"9,11,11,12|11,6,4,10",,OTHER,CBT,372,Consolation,ALTUWAYR Musab (LBA),SENNOUNI Nour (MAR),,,3 - 1,9:11 11:6 11:4 12:10,ALTUWAYR Musab,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALBLOOSHI Essa,ALMATAR Mohammed,UAE,KSA,3,0,"11,11,11|3,9,9",,OTHER,CBT,372,Consolation,ALBLOOSHI Essa (UAE),ALMATAR Mohammed (KSA),,,3 - 0,11:3 11:9 11:9,ALBLOOSHI Essa,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALMUTAIRI Turki,SARHAN Zubair,KSA,UAE,3,1,"7,11,12,13|11,5,10,11",,OTHER,CBT,372,Consolation,SARHAN Zubair (UAE),ALMUTAIRI Turki (KSA),,,1 - 3,11:7 5:11 10:12 11:13,ALMUTAIRI Turki,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALTAHER Nawaf,ALLENJAWI Mohammed,KSA,UAE,3,0,"11,11,11|7,5,8",,OTHER,CBT,372,Consolation,ALLENJAWI Mohammed (UAE),ALTAHER Nawaf (KSA),,,0 - 3,7:11 5:11 8:11,ALTAHER Nawaf,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALBLOOSHI Essa,ALMUTAIRI Turki,UAE,KSA,3,0,"16,12,11|14,10,6",,OTHER,CBT,372,Consolation,ALBLOOSHI Essa (UAE),ALMUTAIRI Turki (KSA),,,3 - 0,16:14 12:10 11:6,ALBLOOSHI Essa,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,SARHAN Zubair,ALMATAR Mohammed,UAE,KSA,3,0,"11,11,11|5,6,7",,OTHER,CBT,372,Consolation,SARHAN Zubair (UAE),ALMATAR Mohammed (KSA),,,3 - 0,11:5 11:6 11:7,SARHAN Zubair,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,SARHAN Zubair,ALAJAEBI Habeb,UAE,LBA,3,0,"11,11,11|6,4,5",,OTHER,CBT,372,Consolation,SARHAN Zubair (UAE),ALAJAEBI Habeb (LBA),,,3 - 0,11:6 11:4 11:5,SARHAN Zubair,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALLENJAWI Mohammed,ALSAQAR Abd Alraheem,UAE,LBA,3,0,"11,12,11|6,10,9",,OTHER,CBT,372,Consolation,ALLENJAWI Mohammed (UAE),ALSAQAR Abd Alraheem (LBA),,,3 - 0,11:6 12:10 11:9,ALLENJAWI Mohammed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALMUTAIRI Turki,SENNOUNI Nour,KSA,MAR,3,0,"11,11,11|5,6,8",,OTHER,CBT,372,Consolation,ALMUTAIRI Turki (KSA),SENNOUNI Nour (MAR),,,3 - 0,11:5 11:6 11:8,ALMUTAIRI Turki,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,KARAM Salim,ALTAHER Nawaf,MAR,KSA,3,1,"11,15,6,11|7,13,11,9",,OTHER,CBT,372,Consolation,ALTAHER Nawaf (KSA),KARAM Salim (MAR),,,1 - 3,7:11 13:15 11:6 9:11,KARAM Salim,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,LEROY Kamil,ALMATAR Mohammed,MAR,KSA,3,1,"11,11,4,12|7,7,11,10",,OTHER,CBT,372,Consolation,ALMATAR Mohammed (KSA),LEROY Kamil (MAR),,,1 - 3,7:11 7:11 11:4 10:12,LEROY Kamil,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALTAHER Nawaf,SENNOUNI Nour,KSA,MAR,3,1,"11,11,9,11|6,7,11,6",,OTHER,CBT,372,Consolation,ALTAHER Nawaf (KSA),SENNOUNI Nour (MAR),,,3 - 1,11:6 11:7 9:11 11:6,ALTAHER Nawaf,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,LI Ping,AL-GHAMDI Akram,QAT,KSA,3,0,"11,11,11|6,5,4",,OTHER,MT,372,Main Draw,LI Ping (QAT),AL-GHAMDI Akram (KSA),,,3 - 0,11:6 11:5 11:4,LI Ping,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,AL-ABBAD Abdulaziz,ALMUGHANNE Fahed,KSA,QAT,3,0,"11,11,11|9,4,8",,OTHER,MT,372,Main Draw,ALMUGHANNE Fahed (QAT),AL-ABBAD Abdulaziz (KSA),,,0 - 3,9:11 4:11 8:11,AL-ABBAD Abdulaziz,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALKHADRAWI Ali,AL-MOHANNADI Ahmad Khalil,KSA,QAT,3,2,"9,11,9,11,11|11,4,11,9,9",,OTHER,MT,372,Main Draw,AL-MOHANNADI Ahmad Khalil (QAT),ALKHADRAWI Ali (KSA),,,2 - 3,11:9 4:11 11:9 9:11 9:11,ALKHADRAWI Ali,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,LI Ping,AL-ABBAD Abdulaziz,QAT,KSA,3,0,"11,13,11|7,11,1",,OTHER,MT,372,Main Draw,LI Ping (QAT),AL-ABBAD Abdulaziz (KSA),,,3 - 0,11:7 13:11 11:1,LI Ping,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ALMUGHANNE Fahed,AL-GHAMDI Akram,QAT,KSA,3,0,"11,11,11|5,5,7",,OTHER,MT,372,Main Draw,ALMUGHANNE Fahed (QAT),AL-GHAMDI Akram (KSA),,,3 - 0,11:5 11:5 11:7,ALMUGHANNE Fahed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HMAM Adam,KARALI Naim,TUN,ALG,3,0,"11,11,14|5,8,12",,OTHER,MT,372,Main Draw,HMAM Adam (TUN),KARALI Naim (ALG),,,3 - 0,11:5 11:8 14:12,HMAM Adam,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,MAMIA Thameur,KHEROUF Sami,TUN,ALG,3,2,"11,8,11,9,11|6,11,6,11,4",,OTHER,MT,372,Main Draw,MAMIA Thameur (TUN),KHEROUF Sami (ALG),,,3 - 2,11:6 8:11 11:6 9:11 11:4,MAMIA Thameur,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,ZAIDI Mohammed,SOUABNI Abderrazek,ALG,TUN,3,2,"11,3,11,7,11|6,11,5,11,8",,OTHER,MT,372,Main Draw,SOUABNI Abderrazek (TUN),ZAIDI Mohammed (ALG),,,2 - 3,6:11 11:3 5:11 11:7 8:11,ZAIDI Mohammed,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HMAM Adam,KHEROUF Sami,TUN,ALG,3,2,"11,8,11,9,11|3,11,6,11,8",,OTHER,MT,372,Main Draw,HMAM Adam (TUN),KHEROUF Sami (ALG),,,3 - 2,11:3 8:11 11:6 9:11 11:8,HMAM Adam,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,LI Ping,HMAM Adam,QAT,TUN,3,0,"11,12,11|4,10,9",,OTHER,MT,372,Main Draw,HMAM Adam (TUN),LI Ping (QAT),,,0 - 3,4:11 10:12 9:11,LI Ping,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,AL-MOHANNADI Ahmad Khalil,CHAIEB Oussama,QAT,TUN,3,0,"11,11,11|5,2,6",,OTHER,MT,372,Main Draw,CHAIEB Oussama (TUN),AL-MOHANNADI Ahmad Khalil (QAT),,,0 - 3,5:11 2:11 6:11,AL-MOHANNADI Ahmad Khalil,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,MAMIA Thameur,ALMUGHANNE Fahed,TUN,QAT,3,0,"15,11,14|13,8,12",,OTHER,MT,372,Main Draw,MAMIA Thameur (TUN),ALMUGHANNE Fahed (QAT),,,3 - 0,15:13 11:8 14:12,MAMIA Thameur,2016
Arab Team Table Tennis Championships Hammamet 2016,2016-08-22,HMAM Adam,AL-MOHANNADI Ahmad Khalil,TUN,QAT,3,2,"11,9,6,11,11|7,11,11,8,8",,OTHER,MT,372,Main Draw,HMAM Adam (TUN),AL-MOHANNADI Ahmad Khalil (QAT),,,3 - 2,11:7 9:11 6:11 11:8 11:8,HMAM Adam,2016
